order_id,created_at_utc,channel,amount_cents,status,deleted_at,customer_region
ORD-000378,2025-10-29T22:54:39Z,partner,41465,completed,,US-E
ORD-000379,2025-01-26T15:50:37Z,partner,16300,refunded,,US-C
ORD-000380,2025-12-04T17:19:53Z,web,34317,active,,US-C
ORD-000381,2025-06-28T16:52:07Z,mobile,15235,completed,,US-W
ORD-000382,2025-03-04T21:52:08Z,web,42315,active,,CA
ORD-000383,2025-03-14T21:09:51Z,legacy_pos,5300,cancelled,,CA
ORD-000384,2025-08-18T15:40:53Z,mobile,89185,cancelled,,CA
ORD-000385,2025-01-16T19:32:02Z,partner,35255,completed,,US-C
ORD-000386,2025-01-12T07:19:13Z,mobile,57965,cancelled,,US-C
ORD-000387,2025-06-09T21:09:24Z,mobile,82415,completed,,US-C
ORD-000388,2025-11-19T23:30:16Z,mobile,44773,completed,,US-C
ORD-000389,2025-11-09T18:55:36Z,partner,9050,completed,,US-E
ORD-000390,2025-05-10T14:53:11Z,mobile,30407,completed,,US-W
ORD-000391,2025-01-06T23:45:17Z,mobile,71962,active,,US-W
ORD-000392,2025-07-10T15:07:54Z,mobile,72800,completed,,CA
ORD-000393,2025-04-13T14:06:53Z,mobile,6745,active,,US-C
ORD-000394,2025-11-08T17:39:51Z,web,58351,active,,US-E
ORD-000395,2025-05-04T21:46:00Z,web,14488,cancelled,,CA
ORD-000396,2025-06-30T21:08:28Z,web,23986,refunded,,US-C
ORD-000397,2025-05-19T18:04:37Z,mobile,81108,refunded,,CA
ORD-000398,2025-12-19T18:50:08Z,web,35425,cancelled,,US-E
ORD-000399,2025-10-18T21:04:29Z,partner,73443,completed,,US-E
ORD-000400,2025-06-09T16:34:24Z,web,84832,active,,US-C
ORD-000401,2025-06-07T17:44:14Z,partner,28340,active,,US-C
ORD-000402,2025-05-04T17:04:15Z,legacy_pos,29700,cancelled,,CA
ORD-000403,2025-04-26T22:40:28Z,partner,36068,cancelled,,US-W
ORD-000404,2025-07-13T21:14:21Z,mobile,80336,completed,2025-07-20T19:14:21Z,CA
ORD-000405,2025-06-20T14:06:18Z,partner,31072,refunded,,CA
ORD-000406,2025-05-08T18:20:28Z,partner,51025,refunded,,US-W
ORD-000407,2025-11-07T18:42:07Z,web,17450,refunded,,US-C
ORD-000408,2025-01-11T20:58:15Z,mobile,14255,refunded,,US-E
ORD-000409,2025-01-08T22:50:49Z,web,17087,refunded,2025-01-10T23:50:49Z,US-E
ORD-000410,2025-12-12T23:57:22Z,partner,44733,cancelled,,US-E
ORD-000411,2025-07-14T16:12:18Z,web,73751,cancelled,,CA
ORD-000412,2025-05-12T22:25:09Z,mobile,57567,active,,US-W
ORD-000413,2025-06-10T17:37:18Z,partner,43317,completed,,CA
ORD-000414,2025-03-17T21:03:17Z,mobile,23307,completed,,US-E
ORD-000415,2025-04-03T18:26:17Z,partner,30245,refunded,,CA
ORD-000416,2025-01-04T07:02:41Z,web,22763,completed,,US-E
ORD-000417,2025-03-25T18:18:02Z,web,67405,refunded,,US-W
ORD-000418,2025-07-09T17:33:12Z,partner,24333,active,,CA
ORD-000419,2025-02-08T19:17:39Z,partner,88787,cancelled,,CA
ORD-000420,2025-12-19T16:47:27Z,mobile,84910,refunded,,US-E
ORD-000421,2025-07-18T20:40:05Z,web,52727,active,,CA
ORD-000422,2025-03-23T16:16:01Z,mobile,70448,active,,US-W
ORD-000423,2025-09-15T16:12:48Z,legacy_pos,9200,refunded,,US-E
ORD-000424,2025-11-25T15:46:58Z,web,9790,refunded,,US-C
ORD-000425,2025-04-30T21:16:02Z,partner,68177,cancelled,,US-E
ORD-000426,2025-01-28T17:14:03Z,partner,2397,cancelled,,US-C
ORD-000427,2025-09-23T20:43:27Z,mobile,87616,active,,US-E
ORD-000428,2025-05-18T20:27:36Z,partner,19684,cancelled,,US-C
ORD-000429,2025-02-15T20:44:22Z,partner,12592,active,,CA
ORD-000430,2025-10-31T21:42:43Z,mobile,24494,cancelled,,CA
ORD-000431,2025-12-30T23:01:58Z,web,65407,cancelled,,US-W
ORD-000432,2025-09-19T19:44:07Z,mobile,59035,cancelled,,CA
ORD-000433,2025-08-22T00:06:21Z,legacy_pos,39238,refunded,,US-W
ORD-000434,2025-05-07T18:05:32Z,partner,64336,cancelled,,US-E
ORD-000435,2025-01-26T19:50:34Z,mobile,14959,refunded,,US-E
ORD-000436,2025-03-29T16:37:36Z,partner,43711,active,,US-W
ORD-000437,2025-04-21T16:37:20Z,web,71947,active,,US-W
ORD-000438,2025-07-31T06:08:48Z,partner,4723,active,,US-E
ORD-000439,2025-08-28T22:19:17Z,legacy_pos,28000,cancelled,,US-C
ORD-000440,2025-03-17T16:18:04Z,mobile,70186,active,,US-W
ORD-000441,2025-12-01T18:55:20Z,partner,7478,refunded,,US-W
ORD-000442,2025-12-13T17:30:19Z,mobile,49910,refunded,,CA
ORD-000443,2025-03-31T17:25:44Z,web,26142,completed,,US-W
ORD-000444,2025-03-14T15:43:19Z,partner,12351,completed,,CA
ORD-000445,2025-05-28T16:51:54Z,mobile,30471,completed,,CA
ORD-000446,2025-07-20T15:08:10Z,partner,29877,completed,,US-W
ORD-000447,2025-08-08T19:52:59Z,mobile,85716,refunded,,CA
ORD-000448,2025-08-18T19:27:50Z,web,60272,cancelled,,US-W
ORD-000449,2025-07-04T15:35:27Z,partner,61746,cancelled,,CA
ORD-000450,2025-04-21T16:59:27Z,web,6316,active,,US-E
ORD-000451,2025-01-14T20:30:57Z,web,1118,refunded,,US-W
ORD-000452,2025-01-16T15:06:09Z,partner,27111,refunded,,US-E
ORD-000453,2025-04-02T22:52:32Z,mobile,57723,refunded,,US-W
ORD-000454,2025-09-09T16:16:41Z,mobile,1447,completed,,US-W
ORD-000455,2025-04-17T16:11:50Z,partner,10779,refunded,,US-C
ORD-000456,2025-07-07T18:02:21Z,web,54306,completed,,US-W
ORD-000457,2025-04-05T16:27:26Z,mobile,30734,cancelled,,US-C
ORD-000458,2025-04-27T18:29:23Z,web,59603,refunded,,US-E
ORD-000459,2025-10-16T20:28:02Z,mobile,51434,active,,US-W
ORD-000460,2025-11-04T17:20:29Z,web,50060,completed,,CA
ORD-000461,2025-12-10T00:11:56Z,legacy_pos,86874,refunded,,US-C
ORD-000462,2025-09-29T14:20:47Z,mobile,55262,completed,,US-E
ORD-000463,2025-12-10T20:04:53Z,web,34336,active,,US-E
ORD-000464,2025-09-01T21:29:19Z,mobile,34219,cancelled,,US-W
ORD-000465,2025-02-03T23:01:01Z,web,44856,cancelled,,US-W
ORD-000466,2025-07-27T06:45:56Z,web,19991,active,,US-E
ORD-000467,2025-06-11T21:58:13Z,partner,72807,completed,,US-E
ORD-000468,2025-04-08T22:44:29Z,partner,34933,active,,US-E
ORD-000469,2025-10-25T17:44:35Z,web,65026,cancelled,,US-E
ORD-000470,2025-06-13T18:18:46Z,mobile,36169,completed,,US-C
ORD-000471,2025-02-12T21:02:51Z,partner,2785,refunded,,US-E
ORD-000472,2025-12-17T21:21:51Z,web,48247,active,2025-12-19T09:21:51Z,CA
ORD-000473,2025-08-29T16:03:35Z,mobile,89491,refunded,,US-E
ORD-000474,2025-04-01T14:45:49Z,partner,54669,completed,,US-C
ORD-000475,2025-12-05T18:30:02Z,mobile,52663,cancelled,,US-E
ORD-000476,2025-02-01T21:06:45Z,partner,74729,completed,,US-E
ORD-000477,2025-05-17T21:54:36Z,web,9016,cancelled,,US-W
ORD-000478,2025-01-16T21:26:11Z,mobile,40581,cancelled,,CA
ORD-000479,2025-01-09T15:21:20Z,web,46650,active,,US-E
ORD-000480,2025-07-14T19:53:19Z,web,26117,active,,CA
ORD-000481,2025-08-29T21:12:15Z,mobile,21761,cancelled,,US-W
ORD-000482,2025-09-05T18:36:30Z,partner,34288,completed,,CA
ORD-000483,2025-12-25T06:31:23Z,mobile,85094,completed,,US-E
ORD-000484,2025-08-12T17:42:04Z,partner,29377,refunded,,CA
ORD-000485,2025-02-01T17:32:54Z,partner,32697,cancelled,,US-C
ORD-000486,2025-02-26T16:05:35Z,mobile,21711,cancelled,,US-E
ORD-000487,2025-10-30T21:41:08Z,web,41809,completed,,US-W
ORD-000488,2025-04-28T14:23:24Z,mobile,1005,active,,CA
ORD-000489,2025-10-29T16:43:40Z,web,57793,completed,,US-W
ORD-000490,2025-12-16T18:41:09Z,mobile,15827,refunded,,US-E
ORD-000491,2025-07-14T17:00:49Z,mobile,786,active,,US-C
ORD-000492,2025-06-05T21:19:39Z,mobile,83453,active,,US-E
ORD-000493,2025-09-17T16:04:49Z,partner,26737,completed,,US-C
ORD-000494,2025-09-14T20:50:25Z,partner,748,refunded,,CA
ORD-000495,2025-12-03T21:20:18Z,web,32713,refunded,,US-C
ORD-000496,2025-10-21T22:21:22Z,partner,20819,refunded,,CA
ORD-000497,2025-12-14T19:59:04Z,partner,54420,active,,US-C
ORD-000498,2025-12-30T21:19:24Z,web,34206,refunded,,US-W
ORD-000499,2025-03-29T18:59:49Z,web,47597,refunded,,US-C
ORD-000500,2025-04-09T21:02:57Z,web,41194,refunded,,US-W
ORD-000501,2025-07-23T20:29:28Z,mobile,27023,refunded,,CA
ORD-000502,2025-12-25T20:33:55Z,partner,20235,active,,CA
ORD-000503,2025-03-07T21:00:29Z,web,17049,cancelled,,US-C
ORD-000504,2025-12-18T18:46:54Z,partner,25034,completed,,US-E
ORD-000505,2025-07-02T21:36:39Z,partner,19435,cancelled,,US-W
ORD-000506,2025-04-05T22:14:17Z,web,12297,completed,2025-04-13T17:14:17Z,US-W
ORD-000507,2025-12-03T21:43:26Z,mobile,41961,cancelled,,CA
ORD-000508,2025-11-25T17:44:18Z,web,21597,completed,,US-W
ORD-000509,2025-01-17T20:47:49Z,mobile,80565,cancelled,,CA
ORD-000510,2025-11-29T16:02:10Z,web,70550,completed,,US-W
ORD-000511,2025-04-25T18:47:47Z,mobile,4402,completed,,US-E
ORD-000512,2025-10-10T17:03:10Z,partner,33434,completed,,US-W
ORD-000513,2025-06-19T04:30:17Z,web,55709,refunded,,US-E
ORD-000514,2025-08-19T17:54:34Z,mobile,86140,completed,,US-E
ORD-000515,2025-07-20T15:36:04Z,partner,44191,completed,,US-C
ORD-000516,2025-04-10T20:58:52Z,mobile,7777,cancelled,,US-E
ORD-000517,2025-08-14T14:10:54Z,mobile,8880,active,,US-E
ORD-000518,2025-01-12T22:20:52Z,web,54984,completed,,US-C
ORD-000519,2025-01-07T16:33:34Z,mobile,54479,completed,,CA
ORD-000520,2025-08-24T17:07:19Z,web,79078,active,,CA
ORD-000521,2025-08-05T16:57:08Z,partner,62920,cancelled,,US-C
ORD-000522,2025-07-14T17:30:47Z,partner,54671,active,,US-E
ORD-000523,2025-09-11T19:02:37Z,partner,81341,active,,US-C
ORD-000524,2025-05-26T22:57:53Z,web,62623,refunded,,US-C
ORD-000525,2025-01-28T21:33:00Z,web,46722,refunded,,US-C
ORD-000526,2025-08-20T15:38:47Z,mobile,89789,completed,,US-E
ORD-000527,2025-07-09T15:10:38Z,partner,18214,cancelled,,US-E
ORD-000528,2025-07-28T16:38:17Z,web,41377,completed,,US-C
ORD-000529,2025-03-14T16:22:20Z,web,79992,active,,US-C
ORD-000530,2025-01-12T18:25:03Z,partner,35141,cancelled,,US-W
ORD-000531,2025-03-14T14:17:59Z,mobile,78590,active,,US-C
ORD-000532,2025-02-17T18:38:03Z,partner,45289,active,,CA
ORD-000533,2025-07-14T18:37:49Z,mobile,69354,cancelled,,US-W
ORD-000534,2025-03-26T17:25:21Z,mobile,89356,active,,US-C
ORD-000535,2025-03-20T18:08:00Z,partner,46688,refunded,,CA
ORD-000536,2025-06-02T17:53:07Z,mobile,82550,cancelled,,CA
ORD-000537,2025-11-23T23:50:13Z,partner,56773,active,,US-E
ORD-000538,2025-07-10T20:26:04Z,legacy_pos,1735,completed,,US-W
ORD-000539,2025-11-11T19:46:16Z,partner,7462,active,,US-W
ORD-000540,2025-10-03T19:36:02Z,web,73540,refunded,,CA
ORD-000541,2025-09-10T17:05:55Z,mobile,23727,cancelled,,US-E
ORD-000542,2025-02-26T17:01:09Z,mobile,28404,completed,,US-E
ORD-000543,2025-10-13T20:38:34Z,partner,71834,cancelled,,US-E
ORD-000544,2025-02-04T19:37:40Z,partner,18037,active,,US-C
ORD-000545,2025-11-03T23:08:17Z,partner,8032,cancelled,,US-E
ORD-000546,2025-12-31T20:05:55Z,mobile,43424,cancelled,,US-C
ORD-000547,2025-10-21T19:14:13Z,partner,43175,active,,CA
ORD-000548,2025-04-06T14:36:32Z,partner,8564,cancelled,,US-W
ORD-000549,2025-11-14T17:21:02Z,web,20872,cancelled,,US-W
ORD-000550,2025-04-26T15:09:39Z,web,51022,refunded,,CA
ORD-000551,2025-08-09T14:10:30Z,mobile,24043,completed,,US-C
ORD-000552,2025-02-05T15:58:27Z,partner,59527,refunded,,US-W
ORD-000553,2025-02-19T17:52:32Z,web,68027,refunded,,US-C
ORD-000554,2025-12-27T23:29:13Z,web,63540,cancelled,,CA
ORD-000555,2025-06-08T17:50:22Z,web,24341,refunded,,CA
ORD-000556,2025-03-13T20:59:39Z,partner,68014,active,,US-E
ORD-000557,2025-10-30T22:09:09Z,mobile,24890,active,2025-11-07T06:09:09Z,CA
ORD-000558,2025-03-30T16:25:24Z,partner,83859,cancelled,2025-04-04T15:25:24Z,US-E
ORD-000559,2025-10-21T15:20:14Z,web,8405,active,,US-E
ORD-000560,2025-01-06T21:07:46Z,web,46010,refunded,,US-W
ORD-000561,2025-06-27T18:42:47Z,partner,46189,cancelled,,US-W
ORD-000562,2025-09-02T22:15:48Z,web,5596,completed,,US-E
ORD-000563,2025-06-30T17:13:13Z,web,6955,completed,,US-E
ORD-000564,2025-05-26T20:16:52Z,mobile,25016,active,,US-C
ORD-000565,2025-02-14T17:43:54Z,partner,76136,active,,US-E
ORD-000566,2025-10-04T22:52:38Z,web,25432,active,,US-C
ORD-000567,2025-05-26T17:38:16Z,mobile,51593,cancelled,,US-C
ORD-000568,2025-03-04T15:13:56Z,mobile,49317,refunded,,US-C
ORD-000569,2025-08-24T15:34:21Z,web,21797,cancelled,,US-C
ORD-000570,2025-07-05T21:15:54Z,web,54469,completed,,US-C
ORD-000571,2025-01-27T16:39:18Z,web,42198,cancelled,,US-E
ORD-000572,2025-12-16T23:44:26Z,mobile,34408,cancelled,,US-E
ORD-000573,2025-02-01T16:49:31Z,partner,25587,completed,,US-C
ORD-000574,2025-10-25T20:16:53Z,partner,89678,cancelled,,CA
ORD-000575,2025-12-11T16:01:45Z,partner,77495,refunded,,US-C
ORD-000576,2025-04-10T15:15:28Z,partner,19829,cancelled,,US-W
ORD-000577,2025-07-30T17:43:57Z,partner,69682,cancelled,,US-E
ORD-000578,2025-08-02T22:03:05Z,mobile,2020,active,,US-C
ORD-000579,2025-08-17T15:39:01Z,mobile,54557,refunded,,US-C
ORD-000580,2025-08-03T17:01:41Z,mobile,20466,refunded,,US-W
ORD-000581,2025-05-31T22:12:35Z,partner,73012,cancelled,,US-W
ORD-000582,2025-01-27T22:14:55Z,web,72779,completed,,CA
ORD-000583,2025-05-11T07:43:33Z,mobile,29541,cancelled,,CA
ORD-000584,2025-06-09T20:31:37Z,web,70007,refunded,,CA
ORD-000585,2025-03-26T15:58:12Z,mobile,83782,refunded,,US-E
ORD-000586,2025-08-09T20:06:16Z,partner,67276,completed,,US-W
ORD-000587,2025-03-11T19:50:15Z,partner,63093,active,,CA
ORD-000588,2025-08-30T17:25:04Z,mobile,71658,refunded,,CA
ORD-000589,2025-11-26T19:35:40Z,web,43397,refunded,,US-W
ORD-000590,2025-07-05T17:36:58Z,partner,47573,cancelled,2025-07-05T23:36:58Z,CA
ORD-000591,2025-12-27T23:38:44Z,web,24066,refunded,,US-C
ORD-000592,2025-10-30T14:17:47Z,legacy_pos,51740,active,,US-C
ORD-000593,2025-04-05T22:51:17Z,mobile,19820,refunded,,US-C
ORD-000594,2025-03-10T18:31:39Z,web,47671,cancelled,,US-E
ORD-000595,2025-12-25T23:42:56Z,web,21281,refunded,,CA
ORD-000596,2025-03-24T18:13:30Z,web,2374,active,,US-W
ORD-000597,2025-04-22T16:45:56Z,web,2328,refunded,,US-E
ORD-000598,2025-10-25T17:56:43Z,partner,16294,completed,,US-E
ORD-000599,2025-06-13T19:14:33Z,partner,1690,cancelled,,CA
ORD-000600,2025-02-28T16:32:12Z,mobile,64622,cancelled,,US-E
ORD-000601,2025-10-10T16:02:50Z,web,82088,refunded,,US-W
ORD-000602,2025-04-09T14:58:49Z,partner,82559,cancelled,,US-W
ORD-000603,2025-03-27T15:55:40Z,web,15539,refunded,,CA
ORD-000604,2025-11-07T23:13:41Z,web,81967,completed,,US-E
ORD-000605,2025-04-04T22:06:44Z,web,1457,refunded,,US-E
ORD-000606,2025-04-23T14:17:25Z,mobile,56100,active,,US-C
ORD-000607,2025-02-02T19:56:28Z,web,37605,refunded,,CA
ORD-000608,2025-03-12T16:29:32Z,web,33463,cancelled,,CA
ORD-000609,2025-07-24T22:39:57Z,partner,40606,refunded,,US-E
ORD-000610,2025-03-04T15:43:35Z,web,56140,cancelled,,CA
ORD-000611,2025-09-14T20:23:03Z,mobile,27316,completed,,US-E
ORD-000612,2025-02-18T23:15:32Z,partner,80370,cancelled,,US-W
ORD-000613,2025-05-09T21:30:38Z,partner,62506,refunded,,US-C
ORD-000614,2025-09-06T20:34:50Z,partner,72053,refunded,,US-E
ORD-000615,2025-08-21T16:57:48Z,web,8514,active,,US-C
ORD-000616,2025-09-11T19:19:35Z,web,85300,refunded,,US-C
ORD-000617,2025-08-05T14:45:51Z,partner,39389,cancelled,,US-E
ORD-000618,2025-05-20T22:27:23Z,mobile,71309,active,,CA
ORD-000619,2025-08-26T15:38:00Z,mobile,60501,completed,,US-E
ORD-000620,2025-12-15T20:23:43Z,legacy_pos,55600,active,,US-E
ORD-000621,2025-06-03T14:27:31Z,web,5533,refunded,,US-C
ORD-000622,2025-01-22T22:28:51Z,web,71344,cancelled,,US-E
ORD-000623,2025-09-30T18:57:53Z,partner,49147,completed,,CA
ORD-000624,2025-03-30T18:54:21Z,legacy_pos,81400,completed,,US-E
ORD-000625,2025-04-06T19:50:33Z,mobile,39986,cancelled,,US-C
ORD-000626,2025-05-21T22:32:43Z,mobile,14738,active,,CA
ORD-000627,2025-05-06T18:52:53Z,mobile,36593,cancelled,,US-C
ORD-000628,2025-07-22T18:09:32Z,partner,22658,refunded,,US-W
ORD-000629,2025-04-21T22:07:02Z,partner,28993,cancelled,,US-C
ORD-000630,2025-12-23T20:37:26Z,web,85201,completed,,CA
ORD-000631,2025-05-11T15:17:47Z,partner,39576,completed,,US-E
ORD-000632,2025-03-29T14:07:37Z,web,38679,refunded,,CA
ORD-000633,2025-12-26T15:39:53Z,mobile,57894,cancelled,,US-W
ORD-000634,2025-06-29T16:36:44Z,web,47795,refunded,,US-E
ORD-000635,2025-03-17T20:59:10Z,partner,78441,cancelled,,US-C
ORD-000636,2025-08-28T17:42:50Z,partner,70364,active,,US-E
ORD-000637,2025-06-20T17:24:41Z,partner,22617,completed,,US-C
ORD-000638,2025-12-21T18:27:24Z,partner,827,completed,,US-W
ORD-000639,2025-02-06T22:51:56Z,partner,2099,completed,,US-W
ORD-000640,2025-08-16T22:28:04Z,web,88112,active,,US-E
ORD-000641,2025-02-20T23:27:22Z,legacy_pos,63700,refunded,,US-E
ORD-000642,2025-12-04T17:40:19Z,web,10928,refunded,,CA
ORD-000643,2025-07-12T14:23:08Z,mobile,72858,active,,US-W
ORD-000644,2025-06-10T14:44:40Z,partner,47754,completed,,US-W
ORD-000645,2025-08-05T18:46:12Z,partner,54978,refunded,,US-E
ORD-000646,2025-09-12T21:45:24Z,web,81321,cancelled,,CA
ORD-000647,2025-08-12T14:31:32Z,web,67444,completed,,US-C
ORD-000648,2025-01-05T21:38:51Z,partner,19868,active,,US-E
ORD-000649,2025-08-24T20:31:58Z,mobile,79192,active,,US-E
ORD-000650,2025-08-09T22:02:38Z,partner,32698,cancelled,,US-W
ORD-000651,2025-04-20T14:57:20Z,mobile,49218,completed,,US-E
ORD-000652,2025-04-22T18:13:46Z,mobile,84259,refunded,,US-C
ORD-000653,2025-05-17T17:26:39Z,web,56966,refunded,,US-W
ORD-000654,2025-03-29T21:52:41Z,legacy_pos,83756,completed,,US-E
ORD-000655,2025-04-30T18:39:52Z,mobile,77452,cancelled,,US-W
ORD-000656,2025-04-15T18:43:44Z,web,33693,completed,,US-C
ORD-000657,2025-02-01T21:29:19Z,web,75382,refunded,,US-E
ORD-000658,2025-12-01T18:17:53Z,web,66696,refunded,,US-W
ORD-000659,2025-02-25T18:03:35Z,partner,24685,cancelled,,US-W
ORD-000660,2025-05-18T19:36:56Z,partner,36887,refunded,,US-W
ORD-000661,2025-05-30T14:05:21Z,web,39925,active,,CA
ORD-000662,2025-04-07T15:43:18Z,web,79985,completed,,CA
ORD-000663,2025-01-20T15:57:30Z,partner,27580,refunded,,US-W
ORD-000664,2025-03-10T16:32:03Z,mobile,66118,active,,US-W
ORD-000665,2025-03-08T21:59:46Z,partner,2663,cancelled,,US-E
ORD-000666,2025-07-12T22:06:08Z,partner,44238,active,,US-W
ORD-000667,2025-01-04T17:28:51Z,web,83293,refunded,,US-C
ORD-000668,2025-02-25T18:35:06Z,web,14448,refunded,,US-E
ORD-000669,2025-09-16T20:29:23Z,web,45954,active,,CA
ORD-000670,2025-05-16T17:02:14Z,mobile,60992,refunded,2025-05-22T00:02:14Z,CA
ORD-000671,2025-02-19T22:52:44Z,web,54157,refunded,,US-C
ORD-000672,2025-10-16T20:27:25Z,web,55171,completed,,US-E
ORD-000673,2025-09-29T18:28:57Z,web,50830,active,,CA
ORD-000674,2025-04-01T15:19:54Z,partner,32067,refunded,,US-W
ORD-000675,2025-02-01T19:06:22Z,partner,84901,active,,US-C
ORD-000676,2025-01-21T17:38:07Z,mobile,55778,completed,,CA
ORD-000677,2025-04-30T18:48:55Z,web,35671,refunded,,US-W
ORD-000678,2025-01-23T23:46:08Z,mobile,89023,refunded,,US-E
ORD-000679,2025-07-13T22:15:48Z,partner,2489,completed,,CA
ORD-000680,2025-11-06T23:42:00Z,mobile,31647,refunded,,US-C
ORD-000681,2025-01-20T23:10:27Z,mobile,30394,refunded,,US-W
ORD-000682,2025-11-08T20:14:27Z,partner,76531,active,,US-C
ORD-000683,2025-05-07T15:06:56Z,partner,40915,refunded,,US-E
ORD-000684,2025-10-14T17:36:58Z,mobile,54419,active,,CA
ORD-000685,2025-05-07T21:27:29Z,web,19129,cancelled,,US-W
ORD-000686,2025-01-09T22:44:27Z,mobile,79125,cancelled,2025-01-11T09:44:27Z,US-C
ORD-000687,2025-01-29T20:14:09Z,mobile,81522,refunded,,US-E
ORD-000688,2025-02-14T22:05:13Z,web,53068,completed,,CA
ORD-000689,2025-04-29T22:08:43Z,mobile,64190,active,,US-W
ORD-000690,2025-03-14T16:51:30Z,partner,25590,cancelled,,US-E
ORD-000691,2025-09-08T15:25:55Z,partner,30731,refunded,,US-C
ORD-000692,2025-05-20T07:00:42Z,partner,17108,cancelled,,CA
ORD-000693,2025-08-04T19:19:11Z,web,83639,cancelled,,US-W
ORD-000694,2025-06-02T07:01:32Z,web,66578,refunded,,US-E
ORD-000695,2025-07-30T21:29:57Z,mobile,71138,completed,,US-E
ORD-000696,2025-04-25T16:33:44Z,web,44217,refunded,,US-W
ORD-000697,2025-08-21T14:27:44Z,mobile,57992,refunded,,CA
ORD-000698,2025-01-09T15:35:36Z,partner,43852,active,,CA
ORD-000699,2025-12-30T17:59:45Z,web,69212,active,,US-E
ORD-000700,2025-12-18T17:31:45Z,partner,18286,refunded,,US-W
ORD-000701,2025-12-23T16:21:17Z,mobile,44511,cancelled,,US-C
ORD-000702,2025-02-17T21:12:30Z,web,85053,completed,,US-W
ORD-000703,2025-12-17T16:09:57Z,partner,14152,active,,CA
ORD-000704,2025-04-18T19:40:33Z,mobile,73000,active,,US-E
ORD-000705,2025-06-10T14:54:24Z,partner,46295,completed,,US-E
ORD-000706,2025-09-22T15:04:45Z,web,87835,completed,,US-E
ORD-000707,2025-02-07T19:12:09Z,web,12308,active,,CA
ORD-000708,2025-04-10T21:33:29Z,mobile,25649,active,,US-E
ORD-000709,2025-07-31T17:59:27Z,web,55865,refunded,,US-E
ORD-000710,2025-05-07T21:29:05Z,partner,1878,completed,,US-C
ORD-000711,2025-02-01T18:28:23Z,partner,72737,cancelled,,US-W
ORD-000712,2025-05-31T22:39:49Z,web,77756,cancelled,,US-E
ORD-000713,2025-07-26T19:56:11Z,partner,82051,completed,,US-E
ORD-000714,2025-04-01T19:30:56Z,mobile,83545,active,,US-C
ORD-000715,2025-08-30T19:55:07Z,mobile,6322,cancelled,,US-W
ORD-000716,2025-10-21T18:11:52Z,web,89676,completed,,US-E
ORD-000717,2025-01-29T15:55:55Z,mobile,55851,completed,,US-E
ORD-000718,2025-12-18T16:25:26Z,web,63493,cancelled,,CA
ORD-000719,2025-11-26T18:08:50Z,mobile,79469,completed,,US-E
ORD-000720,2025-05-11T22:44:53Z,mobile,35185,active,,US-E
ORD-000721,2025-07-16T17:45:37Z,web,1888,refunded,,US-C
ORD-000722,2025-02-07T15:24:32Z,mobile,48970,cancelled,,CA
ORD-000723,2025-06-14T22:44:49Z,mobile,51437,active,,US-C
ORD-000724,2025-02-04T22:56:54Z,partner,35221,active,,US-W
ORD-000725,2025-12-09T19:06:09Z,partner,63165,active,,US-E
ORD-000726,2025-01-21T18:09:18Z,partner,49331,refunded,,US-C
ORD-000727,2025-10-29T15:53:33Z,mobile,38874,active,,US-C
ORD-000728,2025-01-15T15:48:28Z,partner,48716,cancelled,,US-E
ORD-000729,2025-10-28T16:24:50Z,mobile,50734,completed,,US-C
ORD-000730,2025-11-10T17:54:30Z,legacy_pos,81700,completed,,US-E
ORD-000731,2025-04-23T07:19:14Z,mobile,51309,completed,,CA
ORD-000732,2025-12-04T20:42:25Z,mobile,36525,cancelled,,US-W
ORD-000733,2025-01-31T16:08:40Z,web,10002,completed,,US-C
ORD-000734,2025-07-02T18:38:08Z,web,68114,completed,,US-W
ORD-000735,2025-03-16T17:41:52Z,web,37656,cancelled,,CA
ORD-000736,2025-02-15T21:09:24Z,web,86380,completed,,CA
ORD-000737,2025-07-09T15:07:56Z,mobile,29185,refunded,,US-W
ORD-000738,2025-05-24T21:48:54Z,partner,52854,cancelled,,CA
ORD-000739,2025-08-14T17:44:50Z,partner,27183,refunded,,US-E
ORD-000740,2025-10-27T15:40:32Z,web,74968,completed,,US-W
ORD-000741,2025-05-09T18:36:05Z,partner,29638,completed,,CA
ORD-000742,2025-03-05T19:18:03Z,web,27874,cancelled,,US-W
ORD-000743,2025-10-05T21:20:19Z,partner,21541,active,,CA
ORD-000744,2025-01-01T22:35:20Z,mobile,6503,cancelled,,US-W
