entry_id,order_id,business_date,amount_usd,currency,batch_id
LE-0000450,ORD-002962,2025-01-27,99.58,USD,B062
LE-0000451,ORD-006738,2025-01-22,527.43,USD,B063
LE-0000452,ORD-005942,2025-09-27,504.73,USD,B064
LE-0000453,ORD-002543,2025-06-06,556.66,USD,B065
LE-0000454,ORD-002569,2025-05-02,229.20,USD,B066
LE-0000455,ORD-011474,2025-06-27,430.45,USD,B067
LE-0000456,ORD-000966,2025-05-23,142.48,USD,B068
LE-0000457,ORD-009492,2025-09-11,121.47,USD,B069
LE-0000458,ORD-011575,2025-08-24,519.53,USD,B070
LE-0000459,ORD-011409,2025-01-13,289.41,USD,B071
LE-0000460,ORD-009655,2025-10-03,270.90,USD,B072
LE-0000461,ORD-005427,2025-09-15,462.71,USD,B073
LE-0000462,ORD-004519,2025-05-11,776.82,USD,B074
LE-0000463,ORD-007876,2025-04-04,54.45,USD,B075
LE-0000464,ORD-000318,2025-12-31,202.37,USD,B076
LE-0000465,ORD-006710,2025-01-19,480.16,USD,B077
LE-0000466,ORD-011230,2025-01-25,846.08,USD,B078
LE-0000467,ORD-001003,2025-09-22,295.22,USD,B079
LE-0000468,ORD-010530,2025-11-02,686.09,USD,B080
LE-0000469,ORD-006429,2025-07-16,666.21,USD,B081
LE-0000470,ORD-002546,2025-09-11,716.68,USD,B082
LE-0000471,ORD-001904,2025-09-04,499.48,USD,B083
LE-0000472,ORD-010139,2025-11-21,282.34,USD,B084
LE-0000473,ORD-005685,2025-07-23,838.66,USD,B085
LE-0000474,ORD-009931,2025-06-24,678.00,USD,B086
LE-0000475,ORD-007832,2025-03-12,597.80,USD,B087
LE-0000476,ORD-008293,2025-06-19,755.24,USD,B088
LE-0000477,ORD-001416,2025-02-28,85.37,USD,B089
LE-0000478,ORD-004340,2025-04-07,846.12,USD,B090
LE-0000479,ORD-002168,2025-04-19,769.40,USD,B091
LE-0000480,ORD-011014,2025-09-14,480.89,USD,B092
LE-0000481,ORD-011071,2025-05-29,430.92,USD,B093
LE-0000482,ORD-003945,2025-09-19,439.45,USD,B094
LE-0000483,ORD-002960,2025-07-04,485.25,USD,B095
LE-0000484,ORD-004957,2025-06-27,23.48,USD,B096
LE-0000485,ORD-002273,2025-07-20,203.56,USD,B000
LE-0000486,ORD-001128,2025-12-25,802.76,USD,B001
LE-0000487,ORD-009799,2025-05-07,481.62,USD,B002
LE-0000488,ORD-001021,2025-10-25,657.00,USD,B003
LE-0000489,ORD-000228,2025-08-14,463.06,USD,B004
LE-0000490,ORD-002179,2025-03-03,57.98,USD,B005
LE-0000491,ORD-010849,2025-12-23,63.94,USD,B006
LE-0000492,ORD-010286,2025-01-18,67.61,USD,B007
LE-0000493,ORD-007608,2025-01-09,31.64,USD,B008
LE-0000494,ORD-003161,2025-11-08,611.87,USD,B009
LE-0000495,ORD-008598,2025-06-17,121.27,USD,B010
LE-0000496,ORD-006821,2025-11-18,285.86,USD,B011
LE-0000497,ORD-000411,2025-07-14,737.51,USD,B012
LE-0000498,ORD-004069,2025-05-09,371.29,USD,B013
LE-0000499,ORD-010186,2025-08-08,463.42,USD,B014
LE-0000500,ORD-006922,2025-07-05,180.98,USD,B015
LE-0000501,ORD-004271,2025-02-01,209.00,USD,B016
LE-0000502,ORD-006266,2025-02-20,416.68,USD,B017
LE-0000503,ORD-003813,2025-07-01,107.29,USD,B018
LE-0000504,ORD-009357,2025-03-11,514.26,USD,B019
LE-0000505,ORD-004047,2025-11-25,182.83,USD,B020
LE-0000506,ORD-005555,2025-04-28,213.53,USD,B021
LE-0000507,ORD-001867,2025-05-02,381.82,USD,B022
LE-0000508,ORD-001607,2025-06-23,817.35,USD,B023
LE-0000509,ORD-008382,2025-07-26,826.37,USD,B024
LE-0000510,ORD-004128,2025-05-26,129.15,USD,B025
LE-0000511,ORD-002646,2025-06-01,397.00,USD,B026
LE-0000512,ORD-002497,2025-12-14,750.00,USD,B027
LE-0000513,ORD-011550,2025-02-06,277.48,USD,B028
LE-0000514,ORD-010668,2025-10-01,491.54,USD,B029
LE-0000515,ORD-006103,2025-03-27,836.33,USD,B030
LE-0000516,ORD-000921,2025-10-18,109.88,USD,B031
LE-0000517,ORD-003839,2025-09-11,289.69,USD,B032
LE-0000518,ORD-002588,2025-12-20,248.09,USD,B033
LE-0000519,ORD-001290,2025-09-30,212.79,USD,B034
LE-0000520,ORD-009496,2025-03-27,613.72,USD,B035
LE-0000521,ORD-002561,2025-06-05,316.17,USD,B036
LE-0000522,ORD-008191,2025-04-03,136.59,USD,B037
LE-0000523,ORD-006658,2025-06-08,166.33,USD,B038
LE-0000524,ORD-000244,2025-05-25,893.47,USD,B039
LE-0000525,ORD-002299,2025-10-14,703.48,USD,B040
LE-0000526,ORD-000477,2025-05-17,90.16,USD,B041
LE-0000527,ORD-007277,2025-12-23,380.67,USD,B042
LE-0000528,ORD-005090,2025-04-11,88.00,USD,B043
LE-0000529,ORD-001605,2025-05-18,206.18,USD,B044
LE-0000530,ORD-010115,2025-07-06,454.54,USD,B045
LE-0000531,ORD-011844,2025-01-07,863.61,USD,B046
LE-0000532,ORD-008667,2025-11-19,85.18,USD,B047
LE-0000533,ORD-008537,2025-08-20,223.58,USD,B048
LE-0000534,ORD-004873,2025-07-20,640.18,USD,B049
LE-0000535,ORD-008577,2025-06-14,658.30,USD,B050
LE-0000536,ORD-008776,2025-12-24,178.65,USD,B051
LE-0000537,ORD-007322,2025-12-23,46.43,USD,B052
LE-0000538,ORD-010124,2025-06-22,893.80,USD,B053
LE-0000539,ORD-001380,2025-09-27,110.95,USD,B054
LE-0000540,ORD-003254,2025-11-11,291.50,USD,B055
LE-0000541,ORD-010529,2025-07-26,855.73,USD,B056
LE-0000542,ORD-007737,2025-03-29,839.80,USD,B057
LE-0000543,ORD-010026,2025-01-30,256.82,USD,B058
LE-0000544,ORD-005220,2025-05-03,888.76,USD,B059
LE-0000545,ORD-009519,2025-10-14,726.07,USD,B060
LE-0000546,ORD-005485,2025-07-20,831.63,USD,B061
LE-0000547,ORD-007650,2025-12-03,183.73,USD,B062
LE-0000548,ORD-006702,2025-06-05,659.50,USD,B063
LE-0000549,ORD-010801,2025-09-02,666.78,USD,B064
LE-0000550,ORD-007373,2025-10-02,832.30,USD,B065
LE-0000551,ORD-010499,2025-07-21,873.01,USD,B066
LE-0000552,ORD-006412,2025-11-30,37.30,USD,B067
LE-0000553,ORD-010271,2025-03-02,548.34,USD,B068
LE-0000554,ORD-000952,2025-03-07,64.35,USD,B069
LE-0000555,ORD-000114,2025-12-23,23.66,USD,B070
LE-0000556,ORD-004343,2025-08-25,113.12,USD,B071
LE-0000557,ORD-004641,2025-07-08,297.62,USD,B072
LE-0000558,ORD-007858,2025-09-21,209.61,USD,B073
LE-0000559,ORD-003903,2025-06-18,257.44,USD,B074
LE-0000560,ORD-011755,2025-07-07,127.71,USD,B075
LE-0000561,ORD-002718,2025-10-16,59.56,USD,B076
LE-0000562,ORD-005219,2025-02-07,400.24,USD,B077
LE-0000563,ORD-002670,2025-10-21,705.01,USD,B078
LE-0000564,ORD-002649,2025-03-14,744.63,USD,B079
LE-0000565,ORD-009263,2025-10-26,705.76,USD,B080
LE-0000566,ORD-010349,2025-07-27,80.31,USD,B081
LE-0000567,ORD-011721,2025-12-09,828.53,USD,B082
LE-0000568,ORD-005355,2025-02-02,847.31,USD,B083
LE-0000569,ORD-001388,2025-04-26,372.68,USD,B084
LE-0000570,ORD-009767,2025-06-28,357.25,USD,B085
LE-0000571,ORD-007748,2025-04-14,437.39,USD,B086
LE-0000572,ORD-009804,2025-01-26,887.21,USD,B087
LE-0000573,ORD-009362,2025-12-16,832.34,USD,B088
LE-0000574,ORD-007399,2025-02-04,526.65,USD,B089
LE-0000575,ORD-008337,2025-08-20,685.78,USD,B090
LE-0000576,ORD-001912,2025-01-18,482.02,USD,B091
LE-0000577,ORD-007395,2025-05-04,180.14,USD,B092
LE-0000578,ORD-005928,2025-08-14,534.10,USD,B093
LE-0000579,ORD-001672,2025-11-19,13.39,USD,B094
LE-0000580,ORD-008013,2025-06-13,54.52,USD,B095
LE-0000581,ORD-008615,2025-07-10,890.58,USD,B096
LE-0000582,ORD-006401,2025-09-13,876.75,USD,B000
LE-0000583,ORD-005138,2025-12-18,296.29,USD,B001
LE-0000584,ORD-006024,2025-05-26,675.10,USD,B002
LE-0000585,ORD-003780,2025-04-27,197.21,USD,B003
LE-0000586,ORD-003498,2025-03-05,560.10,USD,B004
LE-0000587,ORD-009787,2025-06-28,319.94,USD,B005
LE-0000588,ORD-001385,2025-09-06,438.09,USD,B006
LE-0000589,ORD-011802,2025-03-26,819.19,USD,B007
LE-0000590,ORD-009061,2025-09-07,127.94,USD,B008
LE-0000591,ORD-007524,2025-04-13,140.00,USD,B009
LE-0000592,ORD-005118,2025-11-04,619.17,USD,B010
LE-0000593,ORD-005561,2025-04-10,110.37,USD,B011
LE-0000594,ORD-011011,2025-11-11,420.25,USD,B012
LE-0000595,ORD-002995,2025-05-10,433.49,USD,B013
LE-0000596,ORD-008878,2025-06-17,58.32,USD,B014
LE-0000597,ORD-007865,2025-01-29,859.27,USD,B015
LE-0000598,ORD-003431,2025-12-24,799.25,USD,B016
LE-0000599,ORD-004126,2025-07-02,722.80,USD,B017
LE-0000600,ORD-009412,2025-09-07,94.07,USD,B018
LE-0000601,ORD-005036,2025-06-25,551.98,USD,B019
LE-0000602,ORD-003879,2025-08-20,694.09,USD,B020
LE-0000603,ORD-005822,2025-11-19,822.39,USD,B021
LE-0000604,ORD-009900,2025-05-20,705.28,USD,B022
LE-0000605,ORD-009628,2025-01-14,617.17,USD,B023
LE-0000606,ORD-009268,2025-10-25,865.80,USD,B024
LE-0000607,ORD-008782,2025-05-27,381.06,USD,B025
LE-0000608,ORD-005832,2025-01-05,42.11,USD,B026
LE-0000609,ORD-004280,2025-06-15,752.91,USD,B027
LE-0000610,ORD-006884,2025-12-19,325.29,USD,B028
LE-0000611,ORD-001009,2025-12-13,520.09,USD,B029
LE-0000612,ORD-009359,2025-02-28,693.23,USD,B030
LE-0000613,ORD-001483,2025-06-16,126.56,USD,B031
LE-0000614,ORD-000680,2025-11-06,316.47,USD,B032
LE-0000615,ORD-003091,2025-04-22,564.11,USD,B033
LE-0000616,ORD-002598,2025-04-19,44.18,USD,B034
LE-0000617,ORD-001921,2025-10-30,320.26,USD,B035
LE-0000618,ORD-002734,2025-09-10,767.02,USD,B036
LE-0000619,ORD-001273,2025-04-18,659.25,USD,B037
LE-0000620,ORD-005943,2025-04-28,427.93,USD,B038
LE-0000621,ORD-008668,2025-11-12,346.00,USD,B039
LE-0000622,ORD-003108,2025-05-09,304.68,USD,B040
LE-0000623,ORD-009495,2025-06-22,774.61,USD,B041
LE-0000624,ORD-002568,2025-07-18,763.24,USD,B042
LE-0000625,ORD-004306,2025-07-07,125.07,USD,B043
LE-0000626,ORD-007414,2025-02-25,847.67,USD,B044
LE-0000627,ORD-011314,2025-12-17,724.64,USD,B045
LE-0000628,ORD-007468,2025-07-08,171.21,USD,B046
LE-0000629,ORD-000283,2025-05-04,510.29,USD,B047
LE-0000630,ORD-000997,2025-11-26,727.93,USD,B048
LE-0000631,ORD-003088,2025-11-26,177.52,USD,B049
LE-0000632,ORD-003656,2025-06-05,884.53,USD,B050
LE-0000633,ORD-008060,2025-11-21,577.47,USD,B051
LE-0000634,ORD-000703,2025-12-17,141.52,USD,B052
LE-0000635,ORD-003735,2025-03-03,235.19,USD,B053
LE-0000636,ORD-011307,2025-10-20,807.47,USD,B054
LE-0000637,ORD-005044,2025-04-28,58.52,USD,B055
LE-0000638,ORD-000201,2025-01-21,502.84,USD,B056
LE-0000639,ORD-001860,2025-08-07,627.70,USD,B057
LE-0000640,ORD-000365,2025-09-03,765.68,USD,B058
LE-0000641,ORD-003125,2025-06-24,281.03,USD,B059
LE-0000642,ORD-002237,2025-05-07,587.63,USD,B060
LE-0000643,ORD-008227,2025-08-11,234.62,USD,B061
LE-0000644,ORD-003293,2025-02-02,12.03,USD,B062
LE-0000645,ORD-006978,2025-07-23,182.58,USD,B063
LE-0000646,ORD-005107,2025-05-21,771.78,USD,B064
LE-0000647,ORD-003323,2025-04-05,156.33,USD,B065
LE-0000648,ORD-011063,2025-01-22,358.24,USD,B066
LE-0000649,ORD-006952,2025-11-10,313.50,USD,B067
LE-0000650,ORD-007642,2025-07-23,253.31,USD,B068
LE-0000651,ORD-001253,2025-04-05,278.49,USD,B069
LE-0000652,ORD-002843,2025-02-08,379.48,USD,B070
LE-0000653,ORD-011623,2025-10-10,471.15,USD,B071
LE-0000654,ORD-008499,2025-10-22,597.03,USD,B072
LE-0000655,ORD-008211,2025-02-26,603.79,USD,B073
LE-0000656,ORD-003210,2025-01-05,896.91,USD,B074
LE-0000657,ORD-004363,2025-05-31,640.45,USD,B075
LE-0000658,ORD-001603,2025-07-22,511.35,USD,B076
LE-0000659,ORD-009831,2025-01-26,238.10,USD,B077
LE-0000660,ORD-002226,2025-08-24,142.69,USD,B078
LE-0000661,ORD-004481,2025-02-11,214.48,USD,B079
LE-0000662,ORD-009219,2025-06-23,329.52,USD,B080
LE-0000663,ORD-003054,2025-11-18,546.67,USD,B081
LE-0000664,ORD-010172,2025-11-09,11.00,USD,B082
LE-0000665,ORD-001300,2025-06-08,225.00,USD,B083
LE-0000666,ORD-001379,2025-12-04,80.35,USD,B084
LE-0000667,ORD-001338,2025-06-07,240.04,USD,B085
LE-0000668,ORD-009195,2025-05-10,233.10,USD,B086
LE-0000669,ORD-007048,2025-05-10,214.74,USD,B087
LE-0000670,ORD-008267,2025-01-09,553.23,USD,B088
LE-0000671,ORD-008329,2025-05-04,742.89,USD,B089
LE-0000672,ORD-002851,2025-12-06,833.57,USD,B090
LE-0000673,ORD-011365,2025-12-09,165.34,USD,B091
LE-0000674,ORD-010216,2025-10-18,181.83,USD,B092
LE-0000675,ORD-006885,2025-02-06,479.90,USD,B093
LE-0000676,ORD-001033,2025-05-17,537.92,USD,B094
LE-0000677,ORD-005017,2025-01-30,104.19,USD,B095
LE-0000678,ORD-010063,2025-11-23,512.35,USD,B096
LE-0000679,ORD-011534,2025-12-15,1034.52,USD,B000
LE-0000680,ORD-003962,2025-02-03,762.92,USD,B001
LE-0000681,ORD-007200,2025-09-04,422.04,USD,B002
LE-0000682,ORD-010482,2025-10-07,165.33,USD,B003
LE-0000683,ORD-001584,2025-07-12,64.07,USD,B004
LE-0000684,ORD-004999,2025-11-21,233.89,USD,B005
LE-0000685,ORD-008660,2025-06-28,52.41,USD,B006
LE-0000686,ORD-001108,2025-10-18,520.55,USD,B007
LE-0000687,ORD-010511,2025-05-28,716.47,USD,B008
LE-0000688,ORD-008674,2025-11-12,759.00,USD,B009
LE-0000689,ORD-004191,2025-10-01,40.05,USD,B010
LE-0000690,ORD-008945,2025-05-18,306.00,USD,B011
LE-0000691,ORD-010567,2025-09-16,268.97,USD,B012
LE-0000692,ORD-010200,2025-09-06,886.00,USD,B013
LE-0000693,ORD-006001,2025-06-26,214.89,USD,B014
LE-0000694,ORD-000179,2025-08-25,360.03,USD,B015
LE-0000695,ORD-004223,2025-09-12,282.00,USD,B016
LE-0000696,ORD-002882,2025-12-29,252.26,USD,B017
LE-0000697,ORD-010426,2025-01-30,55.88,USD,B018
LE-0000698,ORD-006313,2025-09-16,881.69,USD,B019
LE-0000699,ORD-009073,2025-05-15,269.55,USD,B020
LE-0000700,ORD-002268,2025-04-29,48.89,USD,B021
LE-0000701,ORD-006603,2025-03-29,232.89,USD,B022
LE-0000702,ORD-001045,2025-01-21,697.55,USD,B023
LE-0000703,ORD-004462,2025-09-25,785.80,USD,B024
LE-0000704,ORD-010282,2025-09-08,759.91,USD,B025
LE-0000705,ORD-006479,2025-02-23,515.31,USD,B026
LE-0000706,ORD-003526,2025-05-20,351.32,USD,B027
LE-0000707,ORD-005849,2025-09-24,306.81,USD,B028
LE-0000708,ORD-004406,2025-11-13,608.20,USD,B029
LE-0000709,ORD-008682,2025-08-31,579.52,USD,B030
LE-0000710,ORD-008966,2025-04-20,259.06,USD,B031
LE-0000711,ORD-009924,2025-05-27,243.93,USD,B032
LE-0000712,ORD-000238,2025-01-12,842.12,USD,B033
LE-0000713,ORD-004800,2025-01-25,142.68,USD,B034
LE-0000714,ORD-009389,2025-01-19,450.72,USD,B035
LE-0000715,ORD-000890,2025-03-29,509.54,USD,B036
LE-0000716,ORD-005771,2025-05-08,590.08,USD,B037
LE-0000717,ORD-010382,2025-08-18,442.75,USD,B038
LE-0000718,ORD-007859,2025-06-18,52.76,USD,B039
LE-0000719,ORD-003928,2025-11-18,717.42,USD,B040
LE-0000720,ORD-002145,2025-11-12,866.66,USD,B041
LE-0000721,ORD-000901,2025-07-03,804.03,USD,B042
LE-0000722,ORD-000081,2025-04-11,132.41,USD,B043
LE-0000723,ORD-001565,2025-03-11,287.47,USD,B044
LE-0000724,ORD-004671,2025-08-18,577.71,USD,B045
LE-0000725,ORD-010317,2025-09-30,16.18,USD,B046
LE-0000726,ORD-005557,2025-03-08,359.30,USD,B047
LE-0000727,ORD-010930,2025-08-24,92.66,USD,B048
LE-0000728,ORD-009542,2025-02-05,199.85,USD,B049
LE-0000729,ORD-006095,2025-06-03,831.17,USD,B050
LE-0000730,ORD-004843,2025-07-27,327.21,USD,B051
LE-0000731,ORD-006132,2025-08-11,22.43,USD,B052
LE-0000732,ORD-001183,2025-08-01,345.96,USD,B053
LE-0000733,ORD-003094,2025-04-11,233.49,USD,B054
LE-0000734,ORD-002068,2025-12-17,356.29,USD,B055
LE-0000735,ORD-007457,2025-06-29,687.04,USD,B056
LE-0000736,ORD-004738,2025-08-13,334.34,USD,B057
LE-0000737,ORD-000047,2025-09-05,893.00,USD,B058
LE-0000738,ORD-001905,2025-04-15,694.73,USD,B059
LE-0000739,ORD-005211,2025-06-22,574.48,USD,B060
LE-0000740,ORD-010393,2025-02-24,345.14,USD,B061
LE-0000741,ORD-002966,2025-09-24,817.67,USD,B062
LE-0000742,ORD-000001,2025-06-11,551.87,USD,B063
LE-0000743,ORD-005421,2025-12-10,441.02,USD,B064
LE-0000744,ORD-009260,2025-08-02,839.35,USD,B065
LE-0000745,ORD-008358,2025-02-11,541.28,USD,B066
LE-0000746,ORD-003572,2025-08-09,44.83,USD,B067
LE-0000747,ORD-000747,2025-01-25,389.78,USD,B068
LE-0000748,ORD-007790,2025-09-23,860.45,USD,B069
LE-0000749,ORD-001617,2025-12-20,797.30,USD,B070
LE-0000750,ORD-007661,2025-10-13,825.00,USD,B071
LE-0000751,ORD-009968,2025-08-31,672.63,USD,B072
LE-0000752,ORD-004205,2025-08-03,224.52,USD,B073
LE-0000753,ORD-007969,2025-07-16,51.07,USD,B074
LE-0000754,ORD-002404,2025-08-30,478.22,USD,B075
LE-0000755,ORD-008186,2025-05-07,116.35,USD,B076
LE-0000756,ORD-000651,2025-04-20,492.18,USD,B077
LE-0000757,ORD-009544,2025-09-14,346.51,USD,B078
LE-0000758,ORD-001430,2025-04-18,84.08,USD,B079
LE-0000759,ORD-003067,2025-07-09,285.41,USD,B080
LE-0000760,ORD-004355,2025-10-09,305.00,USD,B081
LE-0000761,ORD-003377,2025-08-10,530.12,USD,B082
LE-0000762,ORD-002001,2025-02-26,13.73,USD,B083
LE-0000763,ORD-005475,2025-01-20,398.98,USD,B084
LE-0000764,ORD-003457,2025-02-15,597.92,USD,B085
LE-0000765,ORD-003423,2025-06-10,610.32,USD,B086
LE-0000766,ORD-000894,2025-10-10,503.91,USD,B087
LE-0000767,ORD-011107,2025-05-24,313.13,USD,B088
LE-0000768,ORD-008262,2025-06-20,618.42,USD,B089
LE-0000769,ORD-011855,2025-06-10,416.45,USD,B090
LE-0000770,ORD-002448,2025-02-16,871.63,USD,B091
LE-0000771,ORD-000052,2025-09-21,107.81,USD,B092
LE-0000772,ORD-001992,2025-11-05,346.32,USD,B093
LE-0000773,ORD-003596,2025-12-04,518.48,USD,B094
LE-0000774,ORD-009749,2025-07-18,715.64,USD,B095
LE-0000775,ORD-002123,2025-06-12,881.29,USD,B096
LE-0000776,ORD-009862,2025-09-27,362.86,USD,B000
LE-0000777,ORD-000749,2025-03-23,39.82,USD,B001
LE-0000778,ORD-004294,2025-12-30,37.39,USD,B002
LE-0000779,ORD-003820,2025-04-05,615.00,USD,B003
LE-0000780,ORD-009407,2025-05-08,22.07,USD,B004
LE-0000781,ORD-009547,2025-05-20,138.93,USD,B005
LE-0000782,ORD-004806,2025-01-17,622.67,USD,B006
LE-0000783,ORD-004006,2025-08-07,438.50,USD,B007
LE-0000784,ORD-003930,2025-07-05,795.72,USD,B008
LE-0000785,ORD-007092,2025-01-29,850.98,USD,B009
LE-0000786,ORD-005947,2025-06-21,28.67,USD,B010
LE-0000787,ORD-008760,2025-05-01,410.75,USD,B011
LE-0000788,ORD-011148,2025-07-03,263.25,USD,B012
LE-0000789,ORD-008274,2025-02-01,792.63,USD,B013
LE-0000790,ORD-005776,2025-09-04,282.29,USD,B014
LE-0000791,ORD-005080,2025-10-07,594.99,USD,B015
LE-0000792,ORD-002855,2025-05-04,14.02,USD,B016
LE-0000793,ORD-011450,2025-07-27,603.86,USD,B017
LE-0000794,ORD-010541,2025-09-20,740.38,USD,B018
LE-0000795,ORD-004848,2025-02-22,17.27,USD,B019
LE-0000796,ORD-007168,2025-01-01,256.06,USD,B020
LE-0000797,ORD-006870,2025-07-27,278.46,USD,B021
LE-0000798,ORD-005840,2025-01-07,8.81,USD,B022
LE-0000799,ORD-004105,2025-10-21,191.16,USD,B023
LE-0000800,ORD-009249,2025-02-23,297.81,USD,B024
LE-0000801,ORD-000696,2025-04-25,442.17,USD,B025
LE-0000802,ORD-010021,2025-09-11,453.09,USD,B026
LE-0000803,ORD-010735,2025-01-08,443.18,USD,B027
LE-0000804,ORD-007296,2025-05-15,445.17,USD,B028
LE-0000805,ORD-007913,2025-12-11,327.00,USD,B029
LE-0000806,ORD-000607,2025-02-02,376.05,USD,B030
LE-0000807,ORD-002608,2025-11-04,286.23,USD,B031
LE-0000808,ORD-009185,2025-04-10,408.69,USD,B032
LE-0000809,ORD-001842,2025-12-17,849.00,USD,B033
LE-0000810,ORD-004390,2025-01-23,743.04,USD,B034
LE-0000811,ORD-008166,2025-05-26,482.37,USD,B035
LE-0000812,ORD-003319,2025-05-29,574.38,USD,B036
LE-0000813,ORD-007599,2025-04-12,435.60,USD,B037
LE-0000814,ORD-008600,2025-06-26,50.63,USD,B038
LE-0000815,ORD-000487,2025-10-30,418.09,USD,B039
LE-0000816,ORD-010155,2025-12-16,277.59,USD,B040
LE-0000817,ORD-008128,2025-08-23,333.61,USD,B041
LE-0000818,ORD-010597,2025-06-03,651.28,USD,B042
LE-0000819,ORD-006474,2025-08-21,236.99,USD,B043
LE-0000820,ORD-007556,2025-11-08,888.90,USD,B044
LE-0000821,ORD-003220,2025-06-07,263.00,USD,B045
LE-0000822,ORD-005048,2025-05-17,695.46,USD,B046
LE-0000823,ORD-005073,2025-10-29,661.55,USD,B047
LE-0000824,ORD-001334,2025-08-23,759.94,USD,B048
LE-0000825,ORD-010805,2025-06-30,878.21,USD,B049
LE-0000826,ORD-003182,2025-03-18,705.29,USD,B050
LE-0000827,ORD-004916,2025-08-10,171.03,USD,B051
LE-0000828,ORD-004514,2025-07-15,314.58,USD,B052
LE-0000829,ORD-010342,2025-09-02,88.90,USD,B053
LE-0000830,ORD-008130,2025-07-03,567.60,USD,B054
LE-0000831,ORD-011227,2025-01-06,358.52,USD,B055
LE-0000832,ORD-003576,2025-02-10,460.58,USD,B056
LE-0000833,ORD-007331,2025-02-24,593.00,USD,B057
LE-0000834,ORD-009558,2025-03-01,602.79,USD,B058
LE-0000835,ORD-000419,2025-02-08,887.87,USD,B059
LE-0000836,ORD-000666,2025-07-12,442.38,USD,B060
LE-0000837,ORD-008639,2025-12-02,450.26,USD,B061
LE-0000838,ORD-011480,2025-03-15,506.64,USD,B062
LE-0000839,ORD-001051,2025-09-07,522.34,USD,B063
LE-0000840,ORD-011046,2025-01-20,206.69,USD,B064
LE-0000841,ORD-002489,2025-03-12,518.87,USD,B065
LE-0000842,ORD-007146,2025-12-01,321.81,USD,B066
LE-0000843,ORD-011507,2025-11-20,445.51,USD,B067
LE-0000844,ORD-007230,2025-07-22,810.00,USD,B068
LE-0000845,ORD-007835,2025-03-23,524.62,USD,B069
LE-0000846,ORD-006749,2025-08-19,577.41,USD,B070
LE-0000847,ORD-000740,2025-10-27,749.68,USD,B071
LE-0000848,ORD-006297,2025-06-12,889.31,USD,B072
LE-0000849,ORD-010907,2025-09-17,147.03,USD,B073
LE-0000850,ORD-004480,2025-09-06,156.30,USD,B074
LE-0000851,ORD-001746,2025-11-27,897.36,USD,B075
LE-0000852,ORD-001142,2025-01-28,70.02,USD,B076
LE-0000853,ORD-002169,2025-02-09,215.75,USD,B077
LE-0000854,ORD-007357,2025-10-28,650.46,USD,B078
LE-0000855,ORD-004513,2025-03-30,580.27,USD,B079
LE-0000856,ORD-001206,2025-07-27,898.88,USD,B080
LE-0000857,ORD-006161,2025-06-25,478.60,USD,B081
LE-0000858,ORD-011603,2025-02-02,791.67,USD,B082
LE-0000859,ORD-000942,2025-05-15,699.72,USD,B083
LE-0000860,ORD-010781,2025-08-16,363.34,USD,B084
LE-0000861,ORD-008503,2025-06-20,124.01,USD,B085
LE-0000862,ORD-007783,2025-10-03,100.80,USD,B086
LE-0000863,ORD-011232,2025-03-01,835.00,USD,B087
LE-0000864,ORD-000343,2025-07-17,629.48,USD,B088
LE-0000865,ORD-004084,2025-08-15,93.42,USD,B089
LE-0000866,ORD-010746,2025-05-22,418.18,USD,B090
LE-0000867,ORD-001826,2025-09-22,119.00,USD,B091
LE-0000868,ORD-003608,2025-12-09,379.44,USD,B092
LE-0000869,ORD-007097,2025-07-04,149.78,USD,B093
LE-0000870,ORD-009701,2025-01-31,381.00,USD,B094
LE-0000871,ORD-008392,2025-05-05,700.02,USD,B095
LE-0000872,ORD-001942,2025-04-19,684.09,USD,B096
LE-0000873,ORD-000268,2025-09-22,686.02,USD,B000
LE-0000874,ORD-000139,2025-09-01,861.10,USD,B001
LE-0000875,ORD-011124,2025-05-09,254.80,USD,B002
LE-0000876,ORD-010802,2025-07-31,737.61,USD,B003
LE-0000877,ORD-011166,2025-06-08,283.96,USD,B004
LE-0000878,ORD-007652,2025-10-15,91.17,USD,B005
LE-0000879,ORD-006288,2025-06-29,274.52,USD,B006
LE-0000880,ORD-003510,2025-05-26,549.72,USD,B007
LE-0000881,ORD-000788,2025-01-15,430.29,USD,B008
LE-0000882,ORD-007763,2025-04-03,42.94,USD,B009
LE-0000883,ORD-010423,2025-11-27,720.76,USD,B010
LE-0000884,ORD-001983,2025-10-27,799.65,USD,B011
LE-0000885,ORD-007325,2025-06-21,830.08,USD,B012
LE-0000886,ORD-010875,2025-07-15,651.11,USD,B013
LE-0000887,ORD-008304,2025-09-11,332.74,USD,B014
LE-0000888,ORD-009619,2025-12-16,226.88,USD,B015
LE-0000889,ORD-003441,2025-04-07,203.35,USD,B016
LE-0000890,ORD-001282,2025-10-10,193.89,USD,B017
LE-0000891,ORD-007045,2025-08-09,797.68,USD,B018
LE-0000892,ORD-007845,2025-03-08,658.00,USD,B019
LE-0000893,ORD-007830,2025-05-12,479.31,USD,B020
LE-0000894,ORD-008477,2025-06-07,614.13,USD,B021
LE-0000895,ORD-006905,2025-04-23,635.86,USD,B022
LE-0000896,ORD-001594,2025-03-02,451.20,USD,B023
LE-0000897,ORD-010722,2025-01-05,756.90,USD,B024
LE-0000898,ORD-001044,2025-05-17,403.41,USD,B025
LE-0000899,ORD-011563,2025-04-30,800.96,USD,B026
